,name,wikipedia_name,lat,lon,page,wiktor_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
1076,Franklin,"Franklin, Tennessee",35.9292,-86.8575,http://en.wikipedia.org/wiki/Franklin%2C_Tennessee,"Franklin, Tennessee 35.9292,-86.8575","Franklin, Tennessee "," 35.9292 , -86.8575 "," 35.929166666667 , -86.8575","Franklin, Tennessee 35.9292,-86.8575",[],
1077,Franklin,"Franklin, North Carolina",35.1811,-83.3817,http://en.wikipedia.org/wiki/Franklin%2C_North_Carolina,"Franklin, North Carolina 35.1811,-83.3817","Franklin, North Carolina "," 35.1811 , -83.3817 "," 35.1811 , -83.3817","Franklin, North Carolina 35.1811,-83.3817",[],
1078,Franklin,"Franklin, Idaho",42.0161,-111.8031,http://en.wikipedia.org/wiki/Franklin%2C_Idaho,"Franklin, Idaho 42.0161,-111.8031","Franklin, Idaho "," 42.0161 , -111.8031 "," 42.0161 , -111.803","Franklin, Idaho 42.0161,-111.8031",[],
1079,Franklin,"Franklin, Texas",31.0261,-96.4861,http://en.wikipedia.org/wiki/Franklin%2C_Texas,"Franklin, Texas 31.0261,-96.4861","Franklin, Texas "," 31.0261 , -96.4861 "," 31.0261 , -96.4861","Franklin, Texas 31.0261,-96.4861",[],
1080,Franklin,"Franklin, West Virginia",38.6475,-79.3317,http://en.wikipedia.org/wiki/Franklin%2C_West_Virginia,"Franklin, West Virginia 38.6475,-79.3317","Franklin, West Virginia "," 38.6475 , -79.3317 "," 38.64289 , -79.33115","Franklin, West Virginia 38.6475,-79.3317",[],
1081,Franklin,"Franklin, Michigan",42.5197,83.3039,http://en.wikipedia.org/wiki/Franklin%2C_Michigan,"Franklin, Michigan 42.5197,83.3039","Franklin, Michigan "," 42.5197 , 83.3039 "," 42.52 , -83.303888888889","Franklin, Michigan 42.5197,83.3039",[],
1082,Franklin,"Franklin, Quebec",45.0333,-73.9167,http://en.wikipedia.org/wiki/Franklin%2C_Quebec,"Franklin, Quebec 45.0333,-73.9167","Franklin, Quebec "," 45.0333 , -73.9167 "," 45.0333 , -73.9167","Franklin, Quebec 45.0333,-73.9167",[],
1083,Franklin,"Franklin, Missouri",39.0111,-92.7536,http://en.wikipedia.org/wiki/Franklin%2C_Missouri,"Franklin, Missouri 39.0111,-92.7536","Franklin, Missouri "," 39.0111 , -92.7536 "," 39.0114 , -92.7536","Franklin, Missouri 39.0111,-92.7536",[],
1084,Franklin,"Franklin, Franklin County, New York",44.5192,-74.0606,http://en.wikipedia.org/wiki/Franklin%2C_Franklin_County%2C_New_York,"Franklin, Franklin County, New York 44.5192,-74.0606","Franklin, Franklin County, New York "," 44.5192 , -74.0606 "," 44.519166666667 , -74.060555555556","Franklin, Franklin County, New York 44.5192,-74.0606",[],
1085,Franklin,"Franklin, Kansas",37.5264,-94.7058,http://en.wikipedia.org/wiki/Franklin%2C_Kansas,"Franklin, Kansas 37.5264,-94.7058","Franklin, Kansas "," 37.5264 , -94.7058 "," 37.5264 , -94.7058","Franklin, Kansas 37.5264,-94.7058",[],
1086,Dama,"Dama, Syria",32.9528,36.4308,http://en.wikipedia.org/wiki/Dama%2C_Syria,"Dama, Syria 32.9528,36.4308","Dama, Syria "," 32.9528 , 36.4308 "," 32.952777777778 , 36.430833333333","Dama, Syria 32.9528,36.4308",[],
1087,Union,"Union, Ohio",39.9003,-84.3136,http://en.wikipedia.org/wiki/Union%2C_Ohio,"Union, Ohio 39.9003,-84.3136","Union, Ohio "," 39.9003 , -84.3136 "," 39.9003 , -84.3136","Union, Ohio 39.9003,-84.3136",[],
1088,Union,"Union, Kentucky",38.9453,-84.6719,http://en.wikipedia.org/wiki/Union%2C_Kentucky,"Union, Kentucky 38.9453,-84.6719","Union, Kentucky "," 38.9453 , -84.6719 "," 38.9453 , -84.6719","Union, Kentucky 38.9453,-84.6719",[],
1089,Union,"Union, South Carolina",34.7172,-81.625,http://en.wikipedia.org/wiki/Union%2C_South_Carolina,"Union, South Carolina 34.7172,-81.625","Union, South Carolina "," 34.7172 , -81.625 "," 34.717222222222 , -81.625","Union, South Carolina 34.7172,-81.625",[],
1090,Union,"Union, Connecticut",41.9881,-72.1614,http://en.wikipedia.org/wiki/Union%2C_Connecticut,"Union, Connecticut 41.9881,-72.1614","Union, Connecticut "," 41.9881 , -72.1614 "," 41.988055555556 , -72.161388888889","Union, Connecticut 41.9881,-72.1614",[],
1091,Union,"Union, Oregon",45.21,-117.8647,http://en.wikipedia.org/wiki/Union%2C_Oregon,"Union, Oregon 45.21,-117.8647","Union, Oregon "," 45.21 , -117.8647 "," 45.21 , -117.86472222222","Union, Oregon 45.21,-117.8647",[],
1092,Union,"Union, Missouri",38.4467,91.0058,http://en.wikipedia.org/wiki/Union%2C_Missouri,"Union, Missouri 38.4467,91.0058","Union, Missouri "," 38.4467 , 91.0058 "," 38.446666666667 , -91.006111111111","Union, Missouri 38.4467,91.0058",[],
1093,San Juan Bautista,"San Juan Bautista, California",36.8442,-121.5372,http://en.wikipedia.org/wiki/San_Juan_Bautista%2C_California,"San Juan Bautista, California 36.8442,-121.5372","San Juan Bautista, California "," 36.8442 , -121.5372 "," 36.844166666667 , -121.53722222222","San Juan Bautista, California 36.8442,-121.5372",[],
1094,San Juan Bautista,"San Juan Bautista, Chile",-33.6389,-78.8317,http://en.wikipedia.org/wiki/San_Juan_Bautista%2C_Chile,"San Juan Bautista, Chile -33.6389,-78.8317","San Juan Bautista, Chile "," -33.6389 , -78.8317 "," -33.63888889 , -78.83166667","San Juan Bautista, Chile -33.6389,-78.8317",[],
1095,Taba,"Taba, Egypt",29.4911,34.8953,http://en.wikipedia.org/wiki/Taba%2C_Egypt,"Taba, Egypt 29.4911,34.8953","Taba, Egypt "," 29.4911 , 34.8953 "," 29.5 , 34.883333333333","Taba, Egypt 29.4911,34.8953",[],
1096,Kuri,"Kuri, Bhopalgarh",26.6547,73.4958,http://en.wikipedia.org/wiki/Kuri%2C_Bhopalgarh,"Kuri, Bhopalgarh 26.6547,73.4958","Kuri, Bhopalgarh "," 26.6547 , 73.4958 "," 26.6547 , 73.4958","Kuri, Bhopalgarh 26.6547,73.4958",[],
1097,Portillo,"Portillo, Chile",-32.837,-70.1289,http://en.wikipedia.org/wiki/Portillo%2C_Chile,"Portillo, Chile -32.837,-70.1289","Portillo, Chile "," -32.837 , -70.1289 "," -32.833333333333 , -70.05","Portillo, Chile -32.837,-70.1289",[],
1098,Bo,"Bo, Sierra Leone",7.9564,-11.74,http://en.wikipedia.org/wiki/Bo%2C_Sierra_Leone,"Bo, Sierra Leone 7.9564,-11.74","Bo, Sierra Leone "," 7.9564 , -11.74 "," 7.9563888888889 , -11.74","Bo, Sierra Leone 7.9564,-11.74",[],
1099,Kamo,"Kamo, Niigata",37.6667,139.0333,http://en.wikipedia.org/wiki/Kamo%2C_Niigata,"Kamo, Niigata 37.6667,139.0333","Kamo, Niigata "," 37.6667 , 139.0333 "," 37.666666666667 , 139.03333333333","Kamo, Niigata 37.6667,139.0333",[],
1100,Kamo,"Kamo, New Zealand",-35.6833,174.3167,http://en.wikipedia.org/wiki/Kamo%2C_New_Zealand,"Kamo, New Zealand -35.6833,174.3167","Kamo, New Zealand "," -35.6833 , 174.3167 "," -35.6833 , 174.317","Kamo, New Zealand -35.6833,174.3167",[],
1101,Molina,"Molina, Chile",-35.1145,-71.2826,http://en.wikipedia.org/wiki/Molina%2C_Chile,"Molina, Chile -35.1145,-71.2826","Molina, Chile "," -35.1145 , -71.2826 "," -35.113055555556 , -71.305555555556","Molina, Chile -35.1145,-71.2826",[],
1102,Chester,Chester,53.1926,-2.8912,http://en.wikipedia.org/wiki/Chester,"Chester 53.1926,-2.8912",Chester ," 53.1926 , -2.8912 "," 53.2 , -2.8833333333333","Chester 53.1926,-2.8912",[],
1103,Chester,"Chester, Nova Scotia",44.543,-64.2413,http://en.wikipedia.org/wiki/Chester%2C_Nova_Scotia,"Chester, Nova Scotia 44.543,-64.2413","Chester, Nova Scotia "," 44.543 , -64.2413 "," 44.5403 , -64.2397","Chester, Nova Scotia 44.543,-64.2413",[],
1104,Chester,"Chester, Pennsylvania",39.8472,-75.3728,http://en.wikipedia.org/wiki/Chester%2C_Pennsylvania,"Chester, Pennsylvania 39.8472,-75.3728","Chester, Pennsylvania "," 39.8472 , -75.3728 "," 39.847222222222 , -75.372777777778","Chester, Pennsylvania 39.8472,-75.3728",[],
1105,Chester,"Chester, Illinois",37.9139,-89.8231,http://en.wikipedia.org/wiki/Chester%2C_Illinois,"Chester, Illinois 37.9139,-89.8231","Chester, Illinois "," 37.9139 , -89.8231 "," 37.91389 , -89.82306","Chester, Illinois 37.9139,-89.8231",[],
1106,Chester,"Chester, Connecticut",41.4022,-72.4825,http://en.wikipedia.org/wiki/Chester%2C_Connecticut,"Chester, Connecticut 41.4022,-72.4825","Chester, Connecticut "," 41.4022 , -72.4825 "," 41.402222222222 , -72.4825","Chester, Connecticut 41.4022,-72.4825",[],
1107,Chester,"Chester, South Carolina",34.7056,-81.2117,http://en.wikipedia.org/wiki/Chester%2C_South_Carolina,"Chester, South Carolina 34.7056,-81.2117","Chester, South Carolina "," 34.7056 , -81.2117 "," 34.705555555556 , -81.211666666667","Chester, South Carolina 34.7056,-81.2117",[],
1108,Chester,"Chester, California",40.3025,-121.2347,http://en.wikipedia.org/wiki/Chester%2C_California,"Chester, California 40.3025,-121.2347","Chester, California "," 40.3025 , -121.2347 "," 40.30222 , -121.23444","Chester, California 40.3025,-121.2347",[],
1109,Chester,"Chester, Vermont",43.2851,-72.6292,http://en.wikipedia.org/wiki/Chester%2C_Vermont,"Chester, Vermont 43.2851,-72.6292","Chester, Vermont "," 43.2851 , -72.6292 "," 43.288055555556 , -72.615","Chester, Vermont 43.2851,-72.6292",[],
1110,Chester,"Chester, Virginia",37.3533,-77.4358,http://en.wikipedia.org/wiki/Chester%2C_Virginia,"Chester, Virginia 37.3533,-77.4358","Chester, Virginia "," 37.3533 , -77.4358 "," 37.3533 , -77.4358","Chester, Virginia 37.3533,-77.4358",[],
1111,Chester,"Chester, Massachusetts",42.2792,-72.9792,http://en.wikipedia.org/wiki/Chester%2C_Massachusetts,"Chester, Massachusetts 42.2792,-72.9792","Chester, Massachusetts "," 42.2792 , -72.9792 "," 42.27926 , -72.97871","Chester, Massachusetts 42.2792,-72.9792",[],
1112,Chester,"Chester, New Hampshire",42.9567,-71.2572,http://en.wikipedia.org/wiki/Chester%2C_New_Hampshire,"Chester, New Hampshire 42.9567,-71.2572","Chester, New Hampshire "," 42.9567 , -71.2572 "," 42.956666666667 , -71.257222222222","Chester, New Hampshire 42.9567,-71.2572",[],
1113,Chester,"Chester, Warren County, New York",43.6769,-73.8472,http://en.wikipedia.org/wiki/Chester%2C_Warren_County%2C_New_York,"Chester, Warren County, New York 43.6769,-73.8472","Chester, Warren County, New York "," 43.6769 , -73.8472 "," 43.676944444444 , -73.847222222222","Chester, Warren County, New York 43.6769,-73.8472",[],
1115,Harrison,"Harrison, Arkansas",36.2372,-93.1136,http://en.wikipedia.org/wiki/Harrison%2C_Arkansas,"Harrison, Arkansas 36.2372,-93.1136","Harrison, Arkansas "," 36.2372 , -93.1136 "," 36.237222222222 , -93.113611111111","Harrison, Arkansas 36.2372,-93.1136",[],
1116,Harrison,"Harrison, New Jersey",40.743,-74.1529,http://en.wikipedia.org/wiki/Harrison%2C_New_Jersey,"Harrison, New Jersey 40.743,-74.1529","Harrison, New Jersey "," 40.743 , -74.1529 "," 40.742955555556 , -74.152911111111","Harrison, New Jersey 40.743,-74.1529",[],
1117,Harrison,"Harrison, Ohio",39.2578,84.8044,http://en.wikipedia.org/wiki/Harrison%2C_Ohio,"Harrison, Ohio 39.2578,84.8044","Harrison, Ohio "," 39.2578 , 84.8044 "," 39.2581 , -84.8044","Harrison, Ohio 39.2578,84.8044",[],
1118,Harrison,"Harrison, Maine",44.1027,-70.6524,http://en.wikipedia.org/wiki/Harrison%2C_Maine,"Harrison, Maine 44.1027,-70.6524","Harrison, Maine "," 44.1027 , -70.6524 "," 44.110277777778 , -70.679166666667","Harrison, Maine 44.1027,-70.6524",[],
1119,Harrison,"Harrison, New York",40.9691,-73.7175,http://en.wikipedia.org/wiki/Harrison%2C_New_York,"Harrison, New York 40.9691,-73.7175","Harrison, New York "," 40.9691 , -73.7175 "," 41.006944444444 , -73.718055555556","Harrison, New York 40.9691,-73.7175",[],
1120,Harrison,"Harrison, Idaho",47.4497,-116.7806,http://en.wikipedia.org/wiki/Harrison%2C_Idaho,"Harrison, Idaho 47.4497,-116.7806","Harrison, Idaho "," 47.4497 , -116.7806 "," 47.4497 , -116.781","Harrison, Idaho 47.4497,-116.7806",[],
1121,Harrison,"Harrison, Nebraska",42.6881,-103.8822,http://en.wikipedia.org/wiki/Harrison%2C_Nebraska,"Harrison, Nebraska 42.6881,-103.8822","Harrison, Nebraska "," 42.6881 , -103.8822 "," 42.688055555556 , -103.88222222222","Harrison, Nebraska 42.6881,-103.8822",[],
1122,Harrison,"Harrison, Michigan",44.0208,84.8003,http://en.wikipedia.org/wiki/Harrison%2C_Michigan,"Harrison, Michigan 44.0208,84.8003","Harrison, Michigan "," 44.0208 , 84.8003 "," 44.019166666667 , -84.799444444444","Harrison, Michigan 44.0208,84.8003",[],
1123,Harrison,"Harrison, Tennessee",35.1192,85.1494,http://en.wikipedia.org/wiki/Harrison%2C_Tennessee,"Harrison, Tennessee 35.1192,85.1494","Harrison, Tennessee "," 35.1192 , 85.1494 "," 35.119166666667 , -85.149444444444","Harrison, Tennessee 35.1192,85.1494",[],
1124,Progress,"Progress, Pennsylvania",40.2883,-76.8356,http://en.wikipedia.org/wiki/Progress%2C_Pennsylvania,"Progress, Pennsylvania 40.2883,-76.8356","Progress, Pennsylvania "," 40.2883 , -76.8356 "," 40.288333333333 , -76.835555555556","Progress, Pennsylvania 40.2883,-76.8356",[],
1125,Progress,"Progress, Oregon",45.45,-122.78,http://en.wikipedia.org/wiki/Progress%2C_Oregon,"Progress, Oregon 45.45,-122.78","Progress, Oregon "," 45.45 , -122.78 "," 45.454530555556 , -122.78131388889","Progress, Oregon 45.45,-122.78",[],
1126,Brod,"Brod, Bosnia and Herzegovina",45.1375,17.9897,http://en.wikipedia.org/wiki/Brod%2C_Bosnia_and_Herzegovina,"Brod, Bosnia and Herzegovina 45.1375,17.9897","Brod, Bosnia and Herzegovina "," 45.1375 , 17.9897 "," 45.133333333333 , 17.983333333333","Brod, Bosnia and Herzegovina 45.1375,17.9897",[],
1127,Daqing,Daqing,46.5833,125,http://en.wikipedia.org/wiki/Daqing,"Daqing 46.5833,125",Daqing ," 46.5833 , 125 "," 46.59791 , 125.00798","Daqing 46.5833,125",[],
1128,Brighton,Brighton,50.8429,-0.1313,http://en.wikipedia.org/wiki/Brighton,"Brighton 50.8429,-0.1313",Brighton ," 50.8429 , -0.1313 "," 50.824166666667 , -0.13388888888889","Brighton 50.8429,-0.1313",[],
1129,Brighton,"Brighton, Colorado",39.9648,-104.7966,http://en.wikipedia.org/wiki/Brighton%2C_Colorado,"Brighton, Colorado 39.9648,-104.7966","Brighton, Colorado "," 39.9648 , -104.7966 "," 39.9742 , -104.81","Brighton, Colorado 39.9648,-104.7966",[],
1130,Brighton,"Brighton, Victoria",-37.9097,145,http://en.wikipedia.org/wiki/Brighton%2C_Victoria,"Brighton, Victoria -37.9097,145","Brighton, Victoria "," -37.9097 , 145 "," -37.905 , 144.996","Brighton, Victoria -37.9097,145",[],
1131,Brighton,"Brighton, Michigan",42.5264,83.7836,http://en.wikipedia.org/wiki/Brighton%2C_Michigan,"Brighton, Michigan 42.5264,83.7836","Brighton, Michigan "," 42.5264 , 83.7836 "," 42.529444444444 , -83.780277777778","Brighton, Michigan 42.5264,83.7836",[],
1132,Brighton,"Brighton, Ontario",44.0333,-77.7333,http://en.wikipedia.org/wiki/Brighton%2C_Ontario,"Brighton, Ontario 44.0333,-77.7333","Brighton, Ontario "," 44.0333 , -77.7333 "," 44.1222 , -77.7642","Brighton, Ontario 44.0333,-77.7333",[],
1133,Brighton,"Brighton, Illinois",39.0394,-90.1397,http://en.wikipedia.org/wiki/Brighton%2C_Illinois,"Brighton, Illinois 39.0394,-90.1397","Brighton, Illinois "," 39.0394 , -90.1397 "," 39.0394 , -90.1397","Brighton, Illinois 39.0394,-90.1397",[],
1134,Brighton,"Brighton, Queensland",-27.299,153.057,http://en.wikipedia.org/wiki/Brighton%2C_Queensland,"Brighton, Queensland -27.299,153.057","Brighton, Queensland "," -27.299 , 153.057 "," -27.299 , 153.057","Brighton, Queensland -27.299,153.057",[],
1135,Brighton,"Brighton, Vermont",44.8089,-71.8694,http://en.wikipedia.org/wiki/Brighton%2C_Vermont,"Brighton, Vermont 44.8089,-71.8694","Brighton, Vermont "," 44.8089 , -71.8694 "," 44.8020756 , -71.869432","Brighton, Vermont 44.8089,-71.8694",[],
1136,Brighton,"Brighton, Tasmania",-42.6961,147.2547,http://en.wikipedia.org/wiki/Brighton%2C_Tasmania,"Brighton, Tasmania -42.6961,147.2547","Brighton, Tasmania "," -42.6961 , 147.2547 "," -42.696111111111 , 147.25472222222","Brighton, Tasmania -42.6961,147.2547",[],
1137,Brighton,"Brighton, Monroe County, New York",43.1233,-77.5681,http://en.wikipedia.org/wiki/Brighton%2C_Monroe_County%2C_New_York,"Brighton, Monroe County, New York 43.1233,-77.5681","Brighton, Monroe County, New York "," 43.1233 , -77.5681 "," 43.1233 , -77.5681","Brighton, Monroe County, New York 43.1233,-77.5681",[],
1138,Brighton,"Brighton, South Australia",-35.019,138.52,http://en.wikipedia.org/wiki/Brighton%2C_South_Australia,"Brighton, South Australia -35.019,138.52","Brighton, South Australia "," -35.019 , 138.52 "," -35.019 , 138.52","Brighton, South Australia -35.019,138.52",[],
1139,Brighton,"Brighton, Franklin County, New York",44.4483,-74.2367,http://en.wikipedia.org/wiki/Brighton%2C_Franklin_County%2C_New_York,"Brighton, Franklin County, New York 44.4483,-74.2367","Brighton, Franklin County, New York "," 44.4483 , -74.2367 "," 44.448333333333 , -74.236666666667","Brighton, Franklin County, New York 44.4483,-74.2367",[],
1140,Eden,"Eden, North Carolina",36.5064,-79.745,http://en.wikipedia.org/wiki/Eden%2C_North_Carolina,"Eden, North Carolina 36.5064,-79.745","Eden, North Carolina "," 36.5064 , -79.745 "," 36.5064 , -79.745","Eden, North Carolina 36.5064,-79.745",[],
1141,Eden,"Eden, New South Wales",-37.0632,149.904,http://en.wikipedia.org/wiki/Eden%2C_New_South_Wales,"Eden, New South Wales -37.0632,149.904","Eden, New South Wales "," -37.0632 , 149.904 "," -37.0667 , 149.9","Eden, New South Wales -37.0632,149.904",[],
1142,Eden,"Eden, Texas",31.2175,99.8431,http://en.wikipedia.org/wiki/Eden%2C_Texas,"Eden, Texas 31.2175,99.8431","Eden, Texas "," 31.2175 , 99.8431 "," 31.2175 , -99.8433","Eden, Texas 31.2175,99.8431",[],
1143,Eden,"Eden, Vermont",44.7114,-72.5403,http://en.wikipedia.org/wiki/Eden%2C_Vermont,"Eden, Vermont 44.7114,-72.5403","Eden, Vermont "," 44.7114 , -72.5403 "," 44.7145498 , -72.5397098","Eden, Vermont 44.7114,-72.5403",[],
1144,Eden,"Eden, New York",42.6525,-78.8947,http://en.wikipedia.org/wiki/Eden%2C_New_York,"Eden, New York 42.6525,-78.8947","Eden, New York "," 42.6525 , -78.8947 "," 42.65228 , -78.89698","Eden, New York 42.6525,-78.8947",[],
1145,Eden,"Eden, County Antrim",54.7289,-5.7745,http://en.wikipedia.org/wiki/Eden%2C_County_Antrim,"Eden, County Antrim 54.7289,-5.7745","Eden, County Antrim "," 54.7289 , -5.7745 "," 54.729 , -5.77451","Eden, County Antrim 54.7289,-5.7745",[],
1146,El Paso,"El Paso, Texas",31.7903,-106.4233,http://en.wikipedia.org/wiki/El_Paso%2C_Texas,"El Paso, Texas 31.7903,-106.4233","El Paso, Texas "," 31.7903 , -106.4233 "," 31.790277777778 , -106.42333333333","El Paso, Texas 31.7903,-106.4233",[],
1147,El Paso,"El Paso, La Palma",28.6524,-17.8805,http://en.wikipedia.org/wiki/El_Paso%2C_La_Palma,"El Paso, La Palma 28.6524,-17.8805","El Paso, La Palma "," 28.6524 , -17.8805 "," 28.6512932 , -17.8805673","El Paso, La Palma 28.6524,-17.8805",[],
1148,El Paso,"El Paso, Illinois",40.7392,-89.0164,http://en.wikipedia.org/wiki/El_Paso%2C_Illinois,"El Paso, Illinois 40.7392,-89.0164","El Paso, Illinois "," 40.7392 , -89.0164 "," 40.7389 , -89.0161","El Paso, Illinois 40.7392,-89.0164",[],
1149,El Paso,"El Paso, Arkansas",35.1261,-92.0956,http://en.wikipedia.org/wiki/El_Paso%2C_Arkansas,"El Paso, Arkansas 35.1261,-92.0956","El Paso, Arkansas "," 35.1261 , -92.0956 "," 35.1261 , -92.0956","El Paso, Arkansas 35.1261,-92.0956",[],
1150,Los Alamos,"Los Alamos, New Mexico",35.8911,-106.2978,http://en.wikipedia.org/wiki/Los_Alamos%2C_New_Mexico,"Los Alamos, New Mexico 35.8911,-106.2978","Los Alamos, New Mexico "," 35.8911 , -106.2978 "," 35.891111111111 , -106.29777777778","Los Alamos, New Mexico 35.8911,-106.2978",[],
1151,Los Alamos,"Los Alamos, California",34.7419,-120.2753,http://en.wikipedia.org/wiki/Los_Alamos%2C_California,"Los Alamos, California 34.7419,-120.2753","Los Alamos, California "," 34.7419 , -120.2753 "," 34.74194 , -120.27528","Los Alamos, California 34.7419,-120.2753",[],
1152,Ceres,"Ceres, Western Cape",-33.3689,19.3114,http://en.wikipedia.org/wiki/Ceres%2C_Western_Cape,"Ceres, Western Cape -33.3689,19.3114","Ceres, Western Cape "," -33.3689 , 19.3114 "," -33.366666666667 , 19.316666666667","Ceres, Western Cape -33.3689,19.3114",[],
1153,Ceres,"Ceres, California",37.6014,-120.9572,http://en.wikipedia.org/wiki/Ceres%2C_California,"Ceres, California 37.6014,-120.9572","Ceres, California "," 37.6014 , -120.9572 "," 37.601388888889 , -120.95722222222","Ceres, California 37.6014,-120.9572",[],
1154,Ceres,"Ceres, Victoria",38.1667,144.2667,http://en.wikipedia.org/wiki/Ceres%2C_Victoria,"Ceres, Victoria 38.1667,144.2667","Ceres, Victoria "," 38.1667 , 144.2667 "," -38.1667 , 144.267","Ceres, Victoria 38.1667,144.2667",[],
1155,Ceres,"Ceres, Fife",56.2921,-2.9714,http://en.wikipedia.org/wiki/Ceres%2C_Fife,"Ceres, Fife 56.2921,-2.9714","Ceres, Fife "," 56.2921 , -2.9714 "," 56.29205 , -2.971445","Ceres, Fife 56.2921,-2.9714",[],
1156,El Salvador,El Salvador,13.6833,-89.1833,http://en.wikipedia.org/wiki/El_Salvador,"El Salvador 13.6833,-89.1833",El Salvador ," 13.6833 , -89.1833 "," 13.668889 , -88.866111","El Salvador 13.6833,-89.1833",[],
1157,El Salvador,"El Salvador, Misamis Oriental",8.5667,124.5167,http://en.wikipedia.org/wiki/El_Salvador%2C_Misamis_Oriental,"El Salvador, Misamis Oriental 8.5667,124.5167","El Salvador, Misamis Oriental "," 8.5667 , 124.5167 "," 8.5666666666667 , 124.51666666667","El Salvador, Misamis Oriental 8.5667,124.5167",[],
1158,El Salvador,"El Salvador, Chile",-26.25,-69.6167,http://en.wikipedia.org/wiki/El_Salvador%2C_Chile,"El Salvador, Chile -26.25,-69.6167","El Salvador, Chile "," -26.25 , -69.6167 "," -26.25 , -69.61666667","El Salvador, Chile -26.25,-69.6167",[],
