,name,wikipedia_name,lat,lon,page,wiktor_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
2114,Waterford,"Waterford, Pennsylvania",41.9436,-79.9839,http://en.wikipedia.org/wiki/Waterford%2C_Pennsylvania,"Waterford, Pennsylvania 41.9436,-79.9839","Waterford, Pennsylvania "," 41.9436 , -79.9839 "," 41.94283 , -79.9845","Waterford, Pennsylvania 41.9436,-79.9839","[(42.69303, -83.41181), (42.69303, -83.41181), (42.69303, -83.41181), (42.69303, -83.41181)]",293.8559922649601
2115,Waterford,"Waterford, Vermont",44.3667,-71.95,http://en.wikipedia.org/wiki/Waterford%2C_Vermont,"Waterford, Vermont 44.3667,-71.95","Waterford, Vermont "," 44.3667 , -71.95 "," 44.37904 , -71.9403265","Waterford, Vermont 44.3667,-71.95","[(42.69303, -83.41181), (42.69303, -83.41181), (42.69303, -83.41181), (42.69303, -83.41181)]",942.6873650917328
2116,Waterford,"Waterford, Virginia",39.1868,-77.61,http://en.wikipedia.org/wiki/Waterford%2C_Virginia,"Waterford, Virginia 39.1868,-77.61","Waterford, Virginia "," 39.1868 , -77.61 "," 39.1867 , -77.61","Waterford, Virginia 39.1868,-77.61","[(42.69303, -83.41181), (42.69303, -83.41181), (42.69303, -83.41181), (42.69303, -83.41181), (42.69303, -83.41181)]",623.8391159694884
2117,Waterford,"Waterford, Queensland",-27.7108,153.1469,http://en.wikipedia.org/wiki/Waterford%2C_Queensland,"Waterford, Queensland -27.7108,153.1469","Waterford, Queensland "," -27.7108 , 153.1469 "," -27.7108 , 153.147","Waterford, Queensland -27.7108,153.1469","[(-27.73908, 151.76289), (-27.73908, 151.76289), (-27.73908, 151.76289), (-27.73908, 151.76289)]",136.27200599672162
2118,Hopewell,"Hopewell, Virginia",37.2903,-77.3034,http://en.wikipedia.org/wiki/Hopewell%2C_Virginia,"Hopewell, Virginia 37.2903,-77.3034","Hopewell, Virginia "," 37.2903 , -77.3034 "," 37.290399 , -77.303371","Hopewell, Virginia 37.2903,-77.3034","[(37.30432, -77.2872), (37.30432, -77.2872)]",2.1076619810625794
2119,Hopewell,"Hopewell, New Jersey",40.389,-74.7639,http://en.wikipedia.org/wiki/Hopewell%2C_New_Jersey,"Hopewell, New Jersey 40.389,-74.7639","Hopewell, New Jersey "," 40.389 , -74.7639 "," 40.389 , -74.7639","Hopewell, New Jersey 40.389,-74.7639","[(37.30432, -77.2872), (37.30432, -77.2872), (37.30432, -77.2872), (37.30432, -77.2872), (37.30432, -77.2872)]",406.6507355541149
2120,Hopewell,"Hopewell, New York",42.8936,-77.1961,http://en.wikipedia.org/wiki/Hopewell%2C_New_York,"Hopewell, New York 42.8936,-77.1961","Hopewell, New York "," 42.8936 , -77.1961 "," 42.893611111111 , -77.196111111111","Hopewell, New York 42.8936,-77.1961","[(37.30432, -77.2872), (37.30432, -77.2872)]",621.5498635030333
2121,Hopewell,"Hopewell, Covington County, Mississippi",31.7183,-89.4708,http://en.wikipedia.org/wiki/Hopewell%2C_Covington_County%2C_Mississippi,"Hopewell, Covington County, Mississippi 31.7183,-89.4708","Hopewell, Covington County, Mississippi "," 31.7183 , -89.4708 "," 31.7183 , -89.4708","Hopewell, Covington County, Mississippi 31.7183,-89.4708","[(37.30432, -77.2872)]",1275.9795142616242
2122,Dapa,"Dapa, Valle del Cauca",3.5611,-76.5569,http://en.wikipedia.org/wiki/Dapa%2C_Valle_del_Cauca,"Dapa, Valle del Cauca 3.5611,-76.5569","Dapa, Valle del Cauca "," 3.5611 , -76.5569 "," 3.56113889 , -76.55685556","Dapa, Valle del Cauca 3.5611,-76.5569","[(32.32208, 108.53043)]",15989.104354000758
2123,Anta,"Anta, Ancash",-9.3667,-77.6,http://en.wikipedia.org/wiki/Anta%2C_Ancash,"Anta, Ancash -9.3667,-77.6","Anta, Ancash "," -9.3667 , -77.6 "," -9.3666666666667 , -77.6","Anta, Ancash -9.3667,-77.6","[(-9.35861, -77.59722)]",0.9463592764127146
2124,Troy,"Troy, Ohio",40.0417,-84.2086,http://en.wikipedia.org/wiki/Troy%2C_Ohio,"Troy, Ohio 40.0417,-84.2086","Troy, Ohio "," 40.0417 , -84.2086 "," 40.0417 , -84.2086","Troy, Ohio 40.0417,-84.2086","[(42.60559, -83.14993)]",298.47714669365166
2125,Troy,"Troy, New York",42.7355,-73.6751,http://en.wikipedia.org/wiki/Troy%2C_New_York,"Troy, New York 42.7355,-73.6751","Troy, New York "," 42.7355 , -73.6751 "," 42.731666666667 , -73.6925","Troy, New York 42.7355,-73.6751","[(41.71364, -71.1014)]",241.51593764044412
2126,Troy,"Troy, Michigan",42.5803,-83.1431,http://en.wikipedia.org/wiki/Troy%2C_Michigan,"Troy, Michigan 42.5803,-83.1431","Troy, Michigan "," 42.5803 , -83.1431 "," 42.580277777778 , -83.143055555556","Troy, Michigan 42.5803,-83.1431","[(42.60559, -83.14993)]",2.8702994752469135
2127,Troy,"Troy, Alabama",31.8089,-85.97,http://en.wikipedia.org/wiki/Troy%2C_Alabama,"Troy, Alabama 31.8089,-85.97","Troy, Alabama "," 31.8089 , -85.97 "," 31.80196 , -85.967317","Troy, Alabama 31.8089,-85.97","[(31.80877, -85.96995), (31.80877, -85.96995)]",0.797068835493965
2128,Troy,"Troy, Missouri",38.975,-90.9772,http://en.wikipedia.org/wiki/Troy%2C_Missouri,"Troy, Missouri 38.975,-90.9772","Troy, Missouri "," 38.975 , -90.9772 "," 38.975 , -90.977222222222","Troy, Missouri 38.975,-90.9772","[(40.74863, -92.20268), (40.74863, -92.20268), (40.74863, -92.20268)]",223.23247537391754
2129,Troy,"Troy, Kansas",39.788,-95.0908,http://en.wikipedia.org/wiki/Troy%2C_Kansas,"Troy, Kansas 39.788,-95.0908","Troy, Kansas "," 39.788 , -95.0908 "," 39.7881 , -95.0908","Troy, Kansas 39.788,-95.0908","[(39.78305, -95.08997), (39.78305, -95.08997), (39.78305, -95.08997)]",0.565996087864767
2130,Troy,"Troy, Idaho",46.7383,116.7706,http://en.wikipedia.org/wiki/Troy%2C_Idaho,"Troy, Idaho 46.7383,116.7706","Troy, Idaho "," 46.7383 , 116.7706 "," 46.7386 , -116.771","Troy, Idaho 46.7383,116.7706","[(32.84069, -83.6324)]",3192.286140698964
2131,Troy,"Troy, Montana",48.46,-115.8911,http://en.wikipedia.org/wiki/Troy%2C_Montana,"Troy, Montana 48.46,-115.8911","Troy, Montana "," 48.46 , -115.8911 "," 48.46 , -115.89111111111","Troy, Montana 48.46,-115.8911",[],
2132,Troy,"Troy, Pennsylvania",41.7822,-76.7894,http://en.wikipedia.org/wiki/Troy%2C_Pennsylvania,"Troy, Pennsylvania 41.7822,-76.7894","Troy, Pennsylvania "," 41.7822 , -76.7894 "," 41.78591 , -76.78801","Troy, Pennsylvania 41.7822,-76.7894","[(41.71364, -71.1014), (41.71364, -71.1014)]",471.73339895690356
2133,Troy,"Troy, Illinois",38.7292,-89.8917,http://en.wikipedia.org/wiki/Troy%2C_Illinois,"Troy, Illinois 38.7292,-89.8917","Troy, Illinois "," 38.7292 , -89.8917 "," 38.7292 , -89.8917","Troy, Illinois 38.7292,-89.8917","[(40.74863, -92.20268)]",299.0894348757606
2134,Troy,"Troy, New Hampshire",42.825,-72.1836,http://en.wikipedia.org/wiki/Troy%2C_New_Hampshire,"Troy, New Hampshire 42.825,-72.1836","Troy, New Hampshire "," 42.825 , -72.1836 "," 42.82397 , -72.18119","Troy, New Hampshire 42.825,-72.1836","[(41.71364, -71.1014)]",152.10668339691526
2135,Troy,"Troy, Texas",31.2028,97.3017,http://en.wikipedia.org/wiki/Troy%2C_Texas,"Troy, Texas 31.2028,97.3017","Troy, Texas "," 31.2028 , 97.3017 "," 31.2028 , -97.3017","Troy, Texas 31.2028,97.3017",[],
2136,Troy,"Troy, Vermont",44.9042,-72.4054,http://en.wikipedia.org/wiki/Troy%2C_Vermont,"Troy, Vermont 44.9042,-72.4054","Troy, Vermont "," 44.9042 , -72.4054 "," 44.90144 , -72.4015","Troy, Vermont 44.9042,-72.4054","[(41.71364, -71.1014), (41.71364, -71.1014), (41.71364, -71.1014)]",369.7338340003815
2137,Troy,"Troy, Oregon",45.9469,-117.4517,http://en.wikipedia.org/wiki/Troy%2C_Oregon,"Troy, Oregon 45.9469,-117.4517","Troy, Oregon "," 45.9469 , -117.4517 "," 45.946944444444 , -117.45166666667","Troy, Oregon 45.9469,-117.4517",[],
2138,Troy,"Troy, Virginia",37.951,-78.246,http://en.wikipedia.org/wiki/Troy%2C_Virginia,"Troy, Virginia 37.951,-78.246","Troy, Virginia "," 37.951 , -78.246 "," 37.951 , -78.246","Troy, Virginia 37.951,-78.246",[],
2139,Centro,"Centro, Montevideo",-34.9042,-56.1925,http://en.wikipedia.org/wiki/Centro%2C_Montevideo,"Centro, Montevideo -34.9042,-56.1925","Centro, Montevideo "," -34.9042 , -56.1925 "," -34.903611111111 , -56.188333333333","Centro, Montevideo -34.9042,-56.1925",[],
2140,Centro,"Centro, Rio de Janeiro",-22.9081,-43.1765,http://en.wikipedia.org/wiki/Centro%2C_Rio_de_Janeiro,"Centro, Rio de Janeiro -22.9081,-43.1765","Centro, Rio de Janeiro "," -22.9081 , -43.1765 "," -22.90805556 , -43.17666667","Centro, Rio de Janeiro -22.9081,-43.1765","[(47.5, 1.75)]",9025.000556407671
2141,Hollywood,Hollywood,34.1,-118.3333,http://en.wikipedia.org/wiki/Hollywood,"Hollywood 34.1,-118.3333",Hollywood ," 34.1 , -118.3333 "," 34.1 , -118.33333333333","Hollywood 34.1,-118.3333","[(34.09834, -118.32674), (34.09834, -118.32674), (34.09834, -118.32674), (34.09834, -118.32674)]",0.6345359549425605
2142,Hollywood,"Hollywood, Florida",26.0214,-80.175,http://en.wikipedia.org/wiki/Hollywood%2C_Florida,"Hollywood, Florida 26.0214,-80.175","Hollywood, Florida "," 26.0214 , -80.175 "," 26.021388888889 , -80.175","Hollywood, Florida 26.0214,-80.175","[(26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949), (26.0112, -80.14949)]",2.789582147748385
2143,Hollywood,"Hollywood, Worcestershire",52.391,-1.878,http://en.wikipedia.org/wiki/Hollywood%2C_Worcestershire,"Hollywood, Worcestershire 52.391,-1.878","Hollywood, Worcestershire "," 52.391 , -1.878 "," 52.391 , -1.878","Hollywood, Worcestershire 52.391,-1.878","[(53.09333, -6.60806), (53.09333, -6.60806), (53.09333, -6.60806), (53.09333, -6.60806), (53.09333, -6.60806)]",327.78680033387997
2144,Nono,"Nono, Shewa",8.5,37.5,http://en.wikipedia.org/wiki/Nono%2C_Shewa,"Nono, Shewa 8.5,37.5","Nono, Shewa "," 8.5 , 37.5 "," 8.5 , 37.5","Nono, Shewa 8.5,37.5",[],
2145,Mansfield,"Mansfield, Ohio",40.7549,-82.5229,http://en.wikipedia.org/wiki/Mansfield%2C_Ohio,"Mansfield, Ohio 40.7549,-82.5229","Mansfield, Ohio "," 40.7549 , -82.5229 "," 40.754856 , -82.522855","Mansfield, Ohio 40.7549,-82.5229","[(40.75839, -82.51545), (40.75839, -82.51545)]",0.7371856011282778
2146,Mansfield,Mansfield,53.1435,-1.1963,http://en.wikipedia.org/wiki/Mansfield,"Mansfield 53.1435,-1.1963",Mansfield ," 53.1435 , -1.1963 "," 53.1435 , -1.1963","Mansfield 53.1435,-1.1963","[(53.13333, -1.2), (53.13333, -1.2), (53.13333, -1.2), (53.13333, -1.2), (53.13333, -1.2)]",1.1574729556413708
2147,Mansfield,"Mansfield, Victoria",-37.052,146.0885,http://en.wikipedia.org/wiki/Mansfield%2C_Victoria,"Mansfield, Victoria -37.052,146.0885","Mansfield, Victoria "," -37.052 , 146.0885 "," -37.05 , 146.083","Mansfield, Victoria -37.052,146.0885","[(-37.052, 146.08846), (-37.052, 146.08846), (-37.052, 146.08846), (-37.052, 146.08846), (-37.052, 146.08846)]",0.5331439697441721
2148,Mansfield,"Mansfield, Washington",47.8131,-119.64,http://en.wikipedia.org/wiki/Mansfield%2C_Washington,"Mansfield, Washington 47.8131,-119.64","Mansfield, Washington "," 47.8131 , -119.64 "," 47.81153 , -119.63671","Mansfield, Washington 47.8131,-119.64","[(47.81153, -119.63671), (47.81153, -119.63671), (47.81153, -119.63671), (47.81153, -119.63671), (47.81153, -119.63671), (47.81153, -119.63671)]",0.0
2149,Mansfield,"Mansfield, Texas",32.5772,-97.1267,http://en.wikipedia.org/wiki/Mansfield%2C_Texas,"Mansfield, Texas 32.5772,-97.1267","Mansfield, Texas "," 32.5772 , -97.1267 "," 32.57694 , -97.12667","Mansfield, Texas 32.5772,-97.1267","[(32.56319, -97.14168), (32.56319, -97.14168)]",2.0775059182289923
2150,Mansfield,"Mansfield, Connecticut",41.7883,-72.2289,http://en.wikipedia.org/wiki/Mansfield%2C_Connecticut,"Mansfield, Connecticut 41.7883,-72.2289","Mansfield, Connecticut "," 41.7883 , -72.2289 "," 41.788333333333 , -72.228888888889","Mansfield, Connecticut 41.7883,-72.2289","[(41.80149, -72.30647), (41.80149, -72.30647), (41.80149, -72.30647), (41.80149, -72.30647), (41.80149, -72.30647)]",6.595752132955015
2151,Mansfield,"Mansfield, Louisiana",32.0328,-93.7025,http://en.wikipedia.org/wiki/Mansfield%2C_Louisiana,"Mansfield, Louisiana 32.0328,-93.7025","Mansfield, Louisiana "," 32.0328 , -93.7025 "," 32.03278 , -93.70222","Mansfield, Louisiana 32.0328,-93.7025","[(32.56319, -97.14168), (32.56319, -97.14168)]",328.5983531066
2152,Mansfield,"Mansfield, Massachusetts",42.0333,-71.2194,http://en.wikipedia.org/wiki/Mansfield%2C_Massachusetts,"Mansfield, Massachusetts 42.0333,-71.2194","Mansfield, Massachusetts "," 42.0333 , -71.2194 "," 42.03343 , -71.21894","Mansfield, Massachusetts 42.0333,-71.2194","[(41.80149, -72.30647), (41.80149, -72.30647), (41.80149, -72.30647), (41.80149, -72.30647)]",93.60574542980548
2153,Mansfield,"Mansfield, Arkansas",35.0595,-94.2527,http://en.wikipedia.org/wiki/Mansfield%2C_Arkansas,"Mansfield, Arkansas 35.0595,-94.2527","Mansfield, Arkansas "," 35.0595 , -94.2527 "," 35.058888888889 , -94.246388888889","Mansfield, Arkansas 35.0595,-94.2527","[(32.56319, -97.14168)]",385.40043382102994
2154,Mansfield,"Mansfield, Missouri",37.1064,92.5811,http://en.wikipedia.org/wiki/Mansfield%2C_Missouri,"Mansfield, Missouri 37.1064,92.5811","Mansfield, Missouri "," 37.1064 , 92.5811 "," 37.10639 , -92.58111","Mansfield, Missouri 37.1064,92.5811","[(32.56319, -97.14168), (45.24303, -98.56287)]",843.8488411611211
2155,Mansfield,"Mansfield, Queensland",-27.5333,153.1,http://en.wikipedia.org/wiki/Mansfield%2C_Queensland,"Mansfield, Queensland -27.5333,153.1","Mansfield, Queensland "," -27.5333 , 153.1 "," -27.5333 , 153.1","Mansfield, Queensland -27.5333,153.1","[(-27.53929, 153.09895), (-27.53929, 153.09895), (-27.53929, 153.09895)]",0.6740565051342521
2156,Mansfield,"Mansfield, Indiana",39.6764,-87.1022,http://en.wikipedia.org/wiki/Mansfield%2C_Indiana,"Mansfield, Indiana 39.6764,-87.1022","Mansfield, Indiana "," 39.6764 , -87.1022 "," 39.676388888889 , -87.102222222222","Mansfield, Indiana 39.6764,-87.1022","[(39.67643, -87.10224), (39.67643, -87.10224)]",0.004817898200758364
2157,Mansfield,"Mansfield, New York",42.31,-78.7567,http://en.wikipedia.org/wiki/Mansfield%2C_New_York,"Mansfield, New York 42.31,-78.7567","Mansfield, New York "," 42.31 , -78.7567 "," 42.31 , -78.756666666667","Mansfield, New York 42.31,-78.7567","[(44.16889, -80.0375)]",231.27029186830723
2158,Arizona,Arizona,34.2867,-111.6569,http://en.wikipedia.org/wiki/Arizona,"Arizona 34.2867,-111.6569",Arizona ," 34.2867 , -111.6569 "," 34.286667 , -111.656944","Arizona 34.2867,-111.6569","[(34.5003, -111.50098), (34.5003, -111.50098), (34.5003, -111.50098), (34.5003, -111.50098)]",27.732461885758973
2159,Florence,"Florence, Oregon",43.9828,-124.0983,http://en.wikipedia.org/wiki/Florence%2C_Oregon,"Florence, Oregon 43.9828,-124.0983","Florence, Oregon "," 43.9828 , -124.0983 "," 43.984166666667 , -124.10305555556","Florence, Oregon 43.9828,-124.0983","[(43.98262, -124.09984), (43.98262, -124.09984), (43.98262, -124.09984), (43.98262, -124.09984), (43.98262, -124.09984), (43.98262, -124.09984)]",0.3094640979744546
2160,Florence,"Florence, South Carolina",34.1839,-79.7742,http://en.wikipedia.org/wiki/Florence%2C_South_Carolina,"Florence, South Carolina 34.1839,-79.7742","Florence, South Carolina "," 34.1839 , -79.7742 "," 34.183888888889 , -79.774166666667","Florence, South Carolina 34.1839,-79.7742","[(36.02541, -79.95893), (36.02541, -79.95893), (36.02541, -79.95893)]",205.45659427927302
2161,Florence,"Florence, Arizona",33.0314,-111.3867,http://en.wikipedia.org/wiki/Florence%2C_Arizona,"Florence, Arizona 33.0314,-111.3867","Florence, Arizona "," 33.0314 , -111.3867 "," 33.03145 , -111.38734","Florence, Arizona 33.0314,-111.3867","[(33.03145, -111.38734), (33.03145, -111.38734), (33.03145, -111.38734), (33.03145, -111.38734), (33.03145, -111.38734), (33.03145, -111.38734)]",0.0
2162,Florence,"Florence, Kansas",38.2428,-96.9294,http://en.wikipedia.org/wiki/Florence%2C_Kansas,"Florence, Kansas 38.2428,-96.9294","Florence, Kansas "," 38.2428 , -96.9294 "," 38.2428 , -96.9294","Florence, Kansas 38.2428,-96.9294","[(38.24446, -96.92808), (38.24446, -96.92808), (38.24446, -96.92808), (38.24446, -96.92808)]",0.21762346493865173
2163,Florence,"Florence, Colorado",38.3903,-105.1167,http://en.wikipedia.org/wiki/Florence%2C_Colorado,"Florence, Colorado 38.3903,-105.1167","Florence, Colorado "," 38.3903 , -105.1167 "," 38.390277777778 , -105.11666666667","Florence, Colorado 38.3903,-105.1167","[(38.39028, -105.1186), (38.39028, -105.1186), (38.39028, -105.1186), (38.39028, -105.1186), (38.39028, -105.1186), (38.39028, -105.1186), (38.39028, -105.1186)]",0.16849902955390256
2164,Florence,"Florence, Nebraska",41.3361,-95.9603,http://en.wikipedia.org/wiki/Florence%2C_Nebraska,"Florence, Nebraska 41.3361,-95.9603","Florence, Nebraska "," 41.3361 , -95.9603 "," 41.3361 , -95.9603","Florence, Nebraska 41.3361,-95.9603","[(45.50101, -116.02847), (45.50101, -116.02847), (45.50101, -116.02847), (45.50101, -116.02847), (45.50101, -116.02847)]",1680.6536159502357
2165,Florence,"Florence, Massachusetts",42.3356,-72.6717,http://en.wikipedia.org/wiki/Florence%2C_Massachusetts,"Florence, Massachusetts 42.3356,-72.6717","Florence, Massachusetts "," 42.3356 , -72.6717 "," 42.335555555556 , -72.671666666667","Florence, Massachusetts 42.3356,-72.6717","[(43.71645, -73.0615), (43.71645, -73.0615), (43.71645, -73.0615), (43.71645, -73.0615)]",156.783954975689
2166,Florence,"Florence, Idaho",45.5011,-116.0283,http://en.wikipedia.org/wiki/Florence%2C_Idaho,"Florence, Idaho 45.5011,-116.0283","Florence, Idaho "," 45.5011 , -116.0283 "," 45.5011 , -116.028","Florence, Idaho 45.5011,-116.0283","[(45.50101, -116.02847)]",0.03797248042642454
2167,Gela,Gela,37.0667,14.25,http://en.wikipedia.org/wiki/Gela,"Gela 37.0667,14.25",Gela ," 37.0667 , 14.25 "," 37.066666666667 , 14.25","Gela 37.0667,14.25",[],
2168,Tunga,"Tunga, Leyte",11.2456,124.7517,http://en.wikipedia.org/wiki/Tunga%2C_Leyte,"Tunga, Leyte 11.2456,124.7517","Tunga, Leyte "," 11.2456 , 124.7517 "," 11.25 , 124.75","Tunga, Leyte 11.2456,124.7517","[(11.25, 124.75), (11.25, 124.75), (11.25, 124.75)]",0.0
2169,Mars,"Mars, Pennsylvania",40.6967,-80.0122,http://en.wikipedia.org/wiki/Mars%2C_Pennsylvania,"Mars, Pennsylvania 40.6967,-80.0122","Mars, Pennsylvania "," 40.6967 , -80.0122 "," 40.6959 , -80.01173","Mars, Pennsylvania 40.6967,-80.0122","[(40.6959, -80.01173), (40.6959, -80.01173), (40.6959, -80.01173), (40.6959, -80.01173), (40.6959, -80.01173)]",0.0
2170,Mega,"Mega, Ethiopia",4.0167,38.25,http://en.wikipedia.org/wiki/Mega%2C_Ethiopia,"Mega, Ethiopia 4.0167,38.25","Mega, Ethiopia "," 4.0167 , 38.25 "," 4.01667 , 38.25","Mega, Ethiopia 4.0167,38.25",[],
2171,Sharon,"Sharon, Pennsylvania",41.2333,-80.5,http://en.wikipedia.org/wiki/Sharon%2C_Pennsylvania,"Sharon, Pennsylvania 41.2333,-80.5","Sharon, Pennsylvania "," 41.2333 , -80.5 "," 41.2333 , -80.5","Sharon, Pennsylvania 41.2333,-80.5","[(41.23311, -80.4934)]",0.552311917636446
2172,Sharon,"Sharon, Massachusetts",42.1128,-71.1839,http://en.wikipedia.org/wiki/Sharon%2C_Massachusetts,"Sharon, Massachusetts 42.1128,-71.1839","Sharon, Massachusetts "," 42.1128 , -71.1839 "," 42.12371 , -71.17866","Sharon, Massachusetts 42.1128,-71.1839","[(43.78451, -72.45426)]",211.84487914011063
2173,Sharon,"Sharon, Connecticut",41.8606,-73.4486,http://en.wikipedia.org/wiki/Sharon%2C_Connecticut,"Sharon, Connecticut 41.8606,-73.4486","Sharon, Connecticut "," 41.8606 , -73.4486 "," 41.87926 , -73.47679","Sharon, Connecticut 41.8606,-73.4486",[],
2174,Sharon,"Sharon, Vermont",43.7736,-72.4439,http://en.wikipedia.org/wiki/Sharon%2C_Vermont,"Sharon, Vermont 43.7736,-72.4439","Sharon, Vermont "," 43.7736 , -72.4439 "," 43.773611111111 , -72.443888888889","Sharon, Vermont 43.7736,-72.4439","[(41.23311, -80.4934)]",717.3980340772378
2175,Sharon,"Sharon, Ontario",44.1061,-79.4344,http://en.wikipedia.org/wiki/Sharon%2C_Ontario,"Sharon, Ontario 44.1061,-79.4344","Sharon, Ontario "," 44.1061 , -79.4344 "," 44.1061 , -79.4344","Sharon, Ontario 44.1061,-79.4344",[],
2176,Sharon,"Sharon, New Hampshire",42.8131,-71.9156,http://en.wikipedia.org/wiki/Sharon%2C_New_Hampshire,"Sharon, New Hampshire 42.8131,-71.9156","Sharon, New Hampshire "," 42.8131 , -71.9156 "," 42.81314 , -71.91563","Sharon, New Hampshire 42.8131,-71.9156","[(43.78451, -72.45426), (43.78451, -72.45426)]",116.47470252265975
