,name,wikipedia_name,lat,lon,page,geovirus_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
568,Gambia,The Gambia,13.46,-16.6,https://en.wikipedia.org/wiki/The_Gambia,"The Gambia 13.46,-16.6",The Gambia ," 13.46 , -16.6 "," 13.5 , -15.5","The Gambia 13.46,-16.6",[],
569,Togo,Togo,6.11,1.21,https://en.wikipedia.org/wiki/Togo,"Togo 6.11,1.21",Togo ," 6.11 , 1.21 "," 8.25 , 1.183333","Togo 6.11,1.21",[],
570,Västerås,V%C3%A4ster%C3%A5s,59.61,16.55,https://en.wikipedia.org/wiki/V%C3%A4ster%C3%A5s,"V%C3%A4ster%C3%A5s 59.61,16.55",V%C3%A4ster%C3%A5s ," 59.61 , 16.55 "," 59.617319380941 , 16.542157497094","V%C3%A4ster%C3%A5s 59.61,16.55",[],
571,Stockholm,Stockholm,59.32,18.06,https://en.wikipedia.org/wiki/Stockholm,"Stockholm 59.32,18.06",Stockholm ," 59.32 , 18.06 "," 59.329444444444 , 18.068611111111","Stockholm 59.32,18.06",[],
572,Waiheke Island,Waiheke Island,-36.8,175.1,https://en.wikipedia.org/wiki/Waiheke_Island,"Waiheke Island -36.8,175.1",Waiheke Island ," -36.8 , 175.1 "," -36.8 , 175.1","Waiheke Island -36.8,175.1",[],
574,South Asia,South Asia,21.28,78.66,https://en.wikipedia.org/wiki/South_Asia,"South Asia 21.28,78.66",South Asia ," 21.28 , 78.66 "," 26.9 , 72.2","South Asia 21.28,78.66",[],
575,Jammu and Kashmir,Jammu and Kashmir,33.45,76.24,https://en.wikipedia.org/wiki/Jammu_and_Kashmir,"Jammu and Kashmir 33.45,76.24",Jammu and Kashmir ," 33.45 , 76.24 "," 33.45 , 76.24","Jammu and Kashmir 33.45,76.24",[],
576,Kashmir,Kashmir,34.5,76,https://en.wikipedia.org/wiki/Kashmir,"Kashmir 34.5,76",Kashmir ," 34.5 , 76 "," 34.5 , 76.0","Kashmir 34.5,76",[],
577,Jordan,Jordan,31.24,36.51,https://en.wikipedia.org/wiki/Jordan,"Jordan 31.24,36.51",Jordan ," 31.24 , 36.51 "," 31.2 , 36.5","Jordan 31.24,36.51","[(31.0, 36.0)]",52.54454592838448
578,Ceres,"Ceres, California",37.60,-120.95,"https://en.wikipedia.org/wiki/Ceres,_California","Ceres, California 37.60,-120.95","Ceres, California "," 37.60 , -120.95 "," 37.601388888889 , -120.95722222222","Ceres, California 37.60,-120.95",[],
579,Mississauga,Mississauga,43.6,-79.65,https://en.wikipedia.org/wiki/Mississauga,"Mississauga 43.6,-79.65",Mississauga ," 43.6 , -79.65 "," 43.6 , -79.65","Mississauga 43.6,-79.65",[],
580,Dadaab,Dadaab,0.05,40.31,https://en.wikipedia.org/wiki/Dadaab,"Dadaab 0.05,40.31",Dadaab ," 0.05 , 40.31 "," 0.053055555555556 , 40.308611111111","Dadaab 0.05,40.31",[],
581,Indian Ocean,Indian Ocean,-20,80,https://en.wikipedia.org/wiki/Indian_Ocean,"Indian Ocean -20,80",Indian Ocean ," -20 , 80 "," -20.0 , 80.0","Indian Ocean -20,80",[],
582,Santa Ana,"Santa Ana, California",33.74,-117.88,"https://en.wikipedia.org/wiki/Santa_Ana,_California","Santa Ana, California 33.74,-117.88","Santa Ana, California "," 33.74 , -117.88 "," 33.740833333333 , -117.88138888889","Santa Ana, California 33.74,-117.88",[],
583,Orange County,"Orange County, California",33.67,-117.78,"https://en.wikipedia.org/wiki/Orange_County,_California","Orange County, California 33.67,-117.78","Orange County, California "," 33.67 , -117.78 "," 33.67 , -117.78","Orange County, California 33.67,-117.78",[],
584,Newport Beach,"Newport Beach, California",33.61,-117.89,"https://en.wikipedia.org/wiki/Newport_Beach,_California","Newport Beach, California 33.61,-117.89","Newport Beach, California "," 33.61 , -117.89 "," 33.616666666667 , -117.8975","Newport Beach, California 33.61,-117.89",[],
585,Papua New Guinea,Papua New Guinea,-6,147,https://en.wikipedia.org/wiki/Papua_New_Guinea,"Papua New Guinea -6,147",Papua New Guinea ," -6 , 147 "," -6.3 , 147.0","Papua New Guinea -6,147",[],
586,Réunion,R%C3%A9union,-21.11,55.53,https://en.wikipedia.org/wiki/R%C3%A9union,"R%C3%A9union -21.11,55.53",R%C3%A9union ," -21.11 , 55.53 "," -21.114444444444 , 55.5325","R%C3%A9union -21.11,55.53",[],
587,Seychelles,Seychelles,-4.58,55.66,https://en.wikipedia.org/wiki/Seychelles,"Seychelles -4.58,55.66",Seychelles ," -4.58 , 55.66 "," -7.1 , 52.766667","Seychelles -4.58,55.66",[],
588,Mauritious,Mauritius,-20.2,57.5,https://en.wikipedia.org/wiki/Mauritius,"Mauritius -20.2,57.5",Mauritius ," -20.2 , 57.5 "," -20.2 , 57.5","Mauritius -20.2,57.5",[],
589,Mayotte,Mayotte,-12.84,45.13,https://en.wikipedia.org/wiki/Mayotte,"Mayotte -12.84,45.13",Mayotte ," -12.84 , 45.13 "," -12.843055555556 , 45.138333333333","Mayotte -12.84,45.13",[],
590,Rhône-Alpes,Rh%C3%B4ne-Alpes,45.5,5.33,https://en.wikipedia.org/wiki/Rh%C3%B4ne-Alpes,"Rh%C3%B4ne-Alpes 45.5,5.33",Rh%C3%B4ne-Alpes ," 45.5 , 5.33 "," 45.740186111111 , 4.8194472222222","Rh%C3%B4ne-Alpes 45.5,5.33",[],
591,Tucson,"Tucson, Arizona",32.22,-110.92,"https://en.wikipedia.org/wiki/Tucson,_Arizona","Tucson, Arizona 32.22,-110.92","Tucson, Arizona "," 32.22 , -110.92 "," 32.221666666667 , -110.92638888889","Tucson, Arizona 32.22,-110.92",[],
592,Wedza,Wedza District,-18.61,31.56,https://en.wikipedia.org/wiki/Wedza_District,"Wedza District -18.61,31.56",Wedza District ," -18.61 , 31.56 "," -18.72729 , 31.65355","Wedza District -18.61,31.56",[],
593,Mashonaland East,Mashonaland East Province,-17.5,32,https://en.wikipedia.org/wiki/Mashonaland_East_Province,"Mashonaland East Province -17.5,32",Mashonaland East Province ," -17.5 , 32 "," -17.5 , 32.0","Mashonaland East Province -17.5,32",[],
594,Midrand,Midrand,-25.99,28.12,https://en.wikipedia.org/wiki/Midrand,"Midrand -25.99,28.12",Midrand ," -25.99 , 28.12 "," -26.0 , 28.133333","Midrand -25.99,28.12",[],
595,Gauteng,Gauteng,-26,28,https://en.wikipedia.org/wiki/Gauteng,"Gauteng -26,28",Gauteng ," -26 , 28 "," -26.0 , 28.0","Gauteng -26,28",[],
596,Shanghai,Shanghai,31.22,121.47,https://en.wikipedia.org/wiki/Shanghai,"Shanghai 31.22,121.47",Shanghai ," 31.22 , 121.47 "," 31.166666666667 , 121.46666666667","Shanghai 31.22,121.47",[],
597,Changsha,Changsha,28.19,112.97,https://en.wikipedia.org/wiki/Changsha,"Changsha 28.19,112.97",Changsha ," 28.19 , 112.97 "," 28.14582 , 113.22967","Changsha 28.19,112.97",[],
598,Sanya,Sanya,18.25,109.50,https://en.wikipedia.org/wiki/Sanya,"Sanya 18.25,109.50",Sanya ," 18.25 , 109.50 "," 18.24306 , 109.505","Sanya 18.25,109.50",[],
599,Lebanon,Lebanon,33.83,35.83,https://en.wikipedia.org/wiki/Lebanon,"Lebanon 33.83,35.83",Lebanon ," 33.83 , 35.83 "," 33.833333 , 35.766667","Lebanon 33.83,35.83",[],
600,São Paulo,S%C3%A3o Paulo,-23.55,-46.63,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo,"S%C3%A3o Paulo -23.55,-46.63",S%C3%A3o Paulo ," -23.55 , -46.63 "," -23.550394444444 , -46.633947222222","S%C3%A3o Paulo -23.55,-46.63",[],
601,Sao Paulo,S%C3%A3o Paulo,-23.55,-46.63,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo,"S%C3%A3o Paulo -23.55,-46.63",S%C3%A3o Paulo ," -23.55 , -46.63 "," -23.550394444444 , -46.633947222222","S%C3%A3o Paulo -23.55,-46.63",[],
602,Rio de Janeiro,Rio de Janeiro,-22.90,-43.19,https://en.wikipedia.org/wiki/Rio_de_Janeiro,"Rio de Janeiro -22.90,-43.19",Rio de Janeiro ," -22.90 , -43.19 "," -22.908333333333 , -43.196388888889","Rio de Janeiro -22.90,-43.19",[],
603,Santa Catarina,Santa Catarina (state),-27.25,-50.33,https://en.wikipedia.org/wiki/Santa_Catarina_(state),"Santa Catarina (state) -27.25,-50.33",Santa Catarina (state) ," -27.25 , -50.33 "," -27.27 , -50.49","Santa Catarina (state) -27.25,-50.33",[],
604,Rio Grande do Sul,Rio Grande do Sul,-30,-53,https://en.wikipedia.org/wiki/Rio_Grande_do_Sul,"Rio Grande do Sul -30,-53",Rio Grande do Sul ," -30 , -53 "," -29.76 , -53.16","Rio Grande do Sul -30,-53",[],
605,Tocantins,Tocantins,-10.18,-48.33,https://en.wikipedia.org/wiki/Tocantins,"Tocantins -10.18,-48.33",Tocantins ," -10.18 , -48.33 "," -10.8863 , -48.3714","Tocantins -10.18,-48.33",[],
606,Minas Gerais,Minas Gerais,-19.81,-43.95,https://en.wikipedia.org/wiki/Minas_Gerais,"Minas Gerais -19.81,-43.95",Minas Gerais ," -19.81 , -43.95 "," -19.816666666667 , -43.95","Minas Gerais -19.81,-43.95",[],
607,Santiago,Santiago,-33.45,-70.66,https://en.wikipedia.org/wiki/Santiago,"Santiago -33.45,-70.66",Santiago ," -33.45 , -70.66 "," -33.45 , -70.666666666667","Santiago -33.45,-70.66",[],
608,İstanbul,Istanbul,41.01,28.95,https://en.wikipedia.org/wiki/Istanbul,"Istanbul 41.01,28.95",Istanbul ," 41.01 , 28.95 "," 41.01 , 28.960277777778","Istanbul 41.01,28.95",[],
609,Istanbul,Istanbul,41.01,28.95,https://en.wikipedia.org/wiki/Istanbul,"Istanbul 41.01,28.95",Istanbul ," 41.01 , 28.95 "," 41.01 , 28.960277777778","Istanbul 41.01,28.95",[],
610,Ho Chi Minh City,Ho Chi Minh City,10.77,106.70,https://en.wikipedia.org/wiki/Ho_Chi_Minh_City,"Ho Chi Minh City 10.77,106.70",Ho Chi Minh City ," 10.77 , 106.70 "," 10.82302 , 106.62965","Ho Chi Minh City 10.77,106.70",[],
611,Panama,Panama,9,-80,https://en.wikipedia.org/wiki/Panama,"Panama 9,-80",Panama ," 9 , -80 "," 8.616667 , -80.366667","Panama 9,-80",[],
612,Panamá,Panama,9,-80,https://en.wikipedia.org/wiki/Panama,"Panama 9,-80",Panama ," 9 , -80 "," 8.616667 , -80.366667","Panama 9,-80",[],
613,Panama Canal,Panama Canal,9.08,-79.68,https://en.wikipedia.org/wiki/Panama_Canal,"Panama Canal 9.08,-79.68",Panama Canal ," 9.08 , -79.68 "," 8.99797 , -79.59269","Panama Canal 9.08,-79.68",[],
615,Central,Central America,25.32,-99.66,https://en.wikipedia.org/wiki/Central_America,"Central America 25.32,-99.66",Central America ," 25.32 , -99.66 "," 12.0 , -86.0","Central America 25.32,-99.66",[],
616,Mareeba,Mareeba,-16.98,145.41,https://en.wikipedia.org/wiki/Mareeba,"Mareeba -16.98,145.41",Mareeba ," -16.98 , 145.41 "," -16.9833 , 145.417","Mareeba -16.98,145.41",[],
617,Nova Scotia,Nova Scotia,45,-63,https://en.wikipedia.org/wiki/Nova_Scotia,"Nova Scotia 45,-63",Nova Scotia ," 45 , -63 "," 45.0 , -63.0","Nova Scotia 45,-63",[],
618,Quebec,Quebec,53,-70,https://en.wikipedia.org/wiki/Quebec,"Quebec 53,-70",Quebec ," 53 , -70 "," 52.0 , -72.0","Quebec 53,-70",[],
619,Bavaria,Bavaria,48.77,11.43,https://en.wikipedia.org/wiki/Bavaria,"Bavaria 48.77,11.43",Bavaria ," 48.77 , 11.43 "," 48.7775 , 11.431111111111","Bavaria 48.77,11.43",[],
620,Fort Worth,"Fort Worth, Texas",32.75,-97.33,"https://en.wikipedia.org/wiki/Fort_Worth,_Texas","Fort Worth, Texas 32.75,-97.33","Fort Worth, Texas "," 32.75 , -97.33 "," 32.757222222222 , -97.333055555556","Fort Worth, Texas 32.75,-97.33",[],
621,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,34,71.32,https://en.wikipedia.org/wiki/Khyber_Pakhtunkhwa,"Khyber Pakhtunkhwa 34,71.32",Khyber Pakhtunkhwa ," 34 , 71.32 "," 34.0 , 71.32","Khyber Pakhtunkhwa 34,71.32",[],
622,Punjab,Punjab,31,74,https://en.wikipedia.org/wiki/Punjab,"Punjab 31,74",Punjab ," 31 , 74 "," 31.0 , 74.0","Punjab 31,74",[],
623,Sindh,Sindh,26.13,68.76,https://en.wikipedia.org/wiki/Sindh,"Sindh 26.13,68.76",Sindh ," 26.13 , 68.76 "," 24.87 , 67.05","Sindh 26.13,68.76",[],
625,Swat Valley,Swat District,35.38,72.18,https://en.wikipedia.org/wiki/Swat_District,"Swat District 35.38,72.18",Swat District ," 35.38 , 72.18 "," 35.2416 , 72.49933","Swat District 35.38,72.18",[],
626,Kananga,Kananga,-5.89,22.44,https://en.wikipedia.org/wiki/Kananga,"Kananga -5.89,22.44",Kananga ," -5.89 , 22.44 "," -5.897 , 22.448833333333","Kananga -5.89,22.44",[],
627,Rwanda,Rwanda,-1.94,29.87,https://en.wikipedia.org/wiki/Rwanda,"Rwanda -1.94,29.87",Rwanda ," -1.94 , 29.87 "," -1.9402777777778 , 29.873888888889","Rwanda -1.94,29.87",[],
628,Innisfail,"Innisfail, Queensland",-17.52,146.02,"https://en.wikipedia.org/wiki/Innisfail,_Queensland","Innisfail, Queensland -17.52,146.02","Innisfail, Queensland "," -17.52 , 146.02 "," -17.523611111111 , 146.02916666667","Innisfail, Queensland -17.52,146.02",[],
629,Cairns,Cairns,-16.93,145.77,https://en.wikipedia.org/wiki/Cairns,"Cairns -16.93,145.77",Cairns ," -16.93 , 145.77 "," -16.925555555556 , 145.77527777778","Cairns -16.93,145.77",[],
630,Townsville,Townsville,-19.25,146.81,https://en.wikipedia.org/wiki/Townsville,"Townsville -19.25,146.81",Townsville ," -19.25 , 146.81 "," -19.262222222222 , 146.81583333333","Townsville -19.25,146.81",[],
631,Switzerland,Switzerland,46.83,8.33,https://en.wikipedia.org/wiki/Switzerland,"Switzerland 46.83,8.33",Switzerland ," 46.83 , 8.33 "," 46.798562 , 8.231973","Switzerland 46.83,8.33",[],
632,Soviet Union,Soviet Union,60,98,https://en.wikipedia.org/wiki/Soviet_Union,"Soviet Union 60,98",Soviet Union ," 60 , 98 "," 65.0 , 90.0","Soviet Union 60,98",[],
633,San Diego,San Diego,32.71,-117.16,https://en.wikipedia.org/wiki/San_Diego,"San Diego 32.71,-117.16",San Diego ," 32.71 , -117.16 "," 32.715 , -117.1625","San Diego 32.71,-117.16",[],
634,Pittsburgh,Pittsburgh,40.44,-79.99,https://en.wikipedia.org/wiki/Pittsburgh,"Pittsburgh 40.44,-79.99",Pittsburgh ," 40.44 , -79.99 "," 40.44062 , -79.99589","Pittsburgh 40.44,-79.99",[],
635,Heze,Heze,35.23,115.47,https://en.wikipedia.org/wiki/Heze,"Heze 35.23,115.47",Heze ," 35.23 , 115.47 "," 35.23929 , 115.47358","Heze 35.23,115.47",[],
636,Henan,Henan,33.9,113.5,https://en.wikipedia.org/wiki/Henan,"Henan 33.9,113.5",Henan ," 33.9 , 113.5 "," 33.9 , 113.5","Henan 33.9,113.5",[],
637,Shandong,Shandong,36.4,118.4,https://en.wikipedia.org/wiki/Shandong,"Shandong 36.4,118.4",Shandong ," 36.4 , 118.4 "," 36.4 , 118.4","Shandong 36.4,118.4",[],
638,Northern Ireland,Northern Ireland,54.5,-6.5,https://en.wikipedia.org/wiki/Northern_Ireland,"Northern Ireland 54.5,-6.5",Northern Ireland ," 54.5 , -6.5 "," 54.590933333333 , -5.84","Northern Ireland 54.5,-6.5",[],
639,Hamburg,Hamburg,53.56,10.00,https://en.wikipedia.org/wiki/Hamburg,"Hamburg 53.56,10.00",Hamburg ," 53.56 , 10.00 "," 53.55 , 10.0","Hamburg 53.56,10.00",[],
640,Låsby,L%C3%A5sby,56.15,9.81,https://en.wikipedia.org/wiki/L%C3%A5sby,"L%C3%A5sby 56.15,9.81",L%C3%A5sby ," 56.15 , 9.81 "," 56.1542 , 9.8089","L%C3%A5sby 56.15,9.81",[],
641,Jutland,Jutland,56,9.25,https://en.wikipedia.org/wiki/Jutland,"Jutland 56,9.25",Jutland ," 56 , 9.25 "," 55.62955 , 9.20105","Jutland 56,9.25",[],
642,San Jose,"San Jose, California",37.33,-121.9,"https://en.wikipedia.org/wiki/San_Jose,_California","San Jose, California 37.33,-121.9","San Jose, California "," 37.33 , -121.9 "," 37.304166666667 , -121.87277777778","San Jose, California 37.33,-121.9","[(9.93333, -84.08333), (9.93333, -84.08333)]",4852.248305960265
643,Las Vegas,Las Vegas,36.17,-115.13,https://en.wikipedia.org/wiki/Las_Vegas,"Las Vegas 36.17,-115.13",Las Vegas ," 36.17 , -115.13 "," 36.169166666667 , -115.14472222222","Las Vegas 36.17,-115.13","[(36.17497, -115.13722), (36.17497, -115.13722)]",0.9326854445003624
644,Santa Clara County,"Santa Clara County, California",37.36,-121.97,"https://en.wikipedia.org/wiki/Santa_Clara_County,_California","Santa Clara County, California 37.36,-121.97","Santa Clara County, California "," 37.36 , -121.97 "," 37.36 , -121.97","Santa Clara County, California 37.36,-121.97",[],
645,Esperance,"Esperance, Western Australia",-33.86,121.89,"https://en.wikipedia.org/wiki/Esperance,_Western_Australia","Esperance, Western Australia -33.86,121.89","Esperance, Western Australia "," -33.86 , 121.89 "," -33.861111111111 , 121.89194444444","Esperance, Western Australia -33.86,121.89","[(-33.85919, 121.89164), (-33.85919, 121.89164), (-33.85919, 121.89164), (-33.85919, 121.89164), (-33.85919, 121.89164)]",0.21545983992216836
646,Acapulco,Acapulco,16.86,-99.88,https://en.wikipedia.org/wiki/Acapulco,"Acapulco 16.86,-99.88",Acapulco ," 16.86 , -99.88 "," 16.8628695 , -99.8870087","Acapulco 16.86,-99.88","[(6.4726, -71.71281), (6.4726, -71.71281)]",3272.74396026253
647,Guerrero,Guerrero,17.61,-99.95,https://en.wikipedia.org/wiki/Guerrero,"Guerrero 17.61,-99.95",Guerrero ," 17.61 , -99.95 "," 17.613055555556 , -99.95","Guerrero 17.61,-99.95","[(17.66667, -100.0), (17.66667, -100.0), (17.66667, -100.0)]",7.975824188945779
648,New Orleans,New Orleans,29.95,-90.06,https://en.wikipedia.org/wiki/New_Orleans,"New Orleans 29.95,-90.06",New Orleans ," 29.95 , -90.06 "," 29.95465 , -90.07507","New Orleans 29.95,-90.06","[(29.95465, -90.07507), (29.95465, -90.07507)]",0.0
649,Jefferson Parish,"Jefferson Parish, Louisiana",29.73,-90.1,"https://en.wikipedia.org/wiki/Jefferson_Parish,_Louisiana","Jefferson Parish, Louisiana 29.73,-90.1","Jefferson Parish, Louisiana "," 29.73 , -90.1 "," 29.733333333333 , -90.1","Jefferson Parish, Louisiana 29.73,-90.1","[(29.68097, -90.09798)]",5.825812755560896
650,Saint Bernard Parish,"St. Bernard Parish, Louisiana",29.89,-89.35,"https://en.wikipedia.org/wiki/St._Bernard_Parish,_Louisiana","St. Bernard Parish, Louisiana 29.89,-89.35","St. Bernard Parish, Louisiana "," 29.89 , -89.35 "," 29.89 , -89.35","St. Bernard Parish, Louisiana 29.89,-89.35",[],
651,Lake Pontchartrain,Lake Pontchartrain,30.18,-90.10,https://en.wikipedia.org/wiki/Lake_Pontchartrain,"Lake Pontchartrain 30.18,-90.10",Lake Pontchartrain ," 30.18 , -90.10 "," 30.188888888889 , -90.101388888889","Lake Pontchartrain 30.18,-90.10","[(30.1855, -90.08291)]",1.8156444036603447
652,Mission Viejo,"Mission Viejo, California",33.61,-117.65,"https://en.wikipedia.org/wiki/Mission_Viejo,_California","Mission Viejo, California 33.61,-117.65","Mission Viejo, California "," 33.61 , -117.65 "," 33.612778 , -117.656111","Mission Viejo, California 33.61,-117.65","[(33.60002, -117.672)]",2.043954635642321
653,Fullerton,"Fullerton, California",33.88,-117.92,"https://en.wikipedia.org/wiki/Fullerton,_California","Fullerton, California 33.88,-117.92","Fullerton, California "," 33.88 , -117.92 "," 33.88 , -117.92861111111","Fullerton, California 33.88,-117.92","[(33.87029, -117.92534)]",1.121141826148283
654,Delhi,Delhi,28.61,77.23,https://en.wikipedia.org/wiki/Delhi,"Delhi 28.61,77.23",Delhi ," 28.61 , 77.23 "," 28.666666666667 , 77.216666666667","Delhi 28.61,77.23",[],
655,Calcutta,Kolkata,22.56,88.36,https://en.wikipedia.org/wiki/Kolkata,"Kolkata 22.56,88.36",Kolkata ," 22.56 , 88.36 "," 22.541111111111 , 88.337777777778","Kolkata 22.56,88.36","[(22.56263, 88.36304), (22.56263, 88.36304)]",3.5292385216780633
656,Gold Coast,"Gold Coast, Queensland",-28.01,153.4,"https://en.wikipedia.org/wiki/Gold_Coast,_Queensland","Gold Coast, Queensland -28.01,153.4","Gold Coast, Queensland "," -28.01 , 153.4 "," -28.016666666667 , 153.4","Gold Coast, Queensland -28.01,153.4","[(8.1, -1.2), (8.1, -1.2)]",16550.006052843797
657,Bali,Bali,-8.65,115.21,https://en.wikipedia.org/wiki/Bali,"Bali -8.65,115.21",Bali ," -8.65 , 115.21 "," -8.5 , 115.0","Bali -8.65,115.21",[],
659,Bas Congo Province,Kongo Central,-5.81,13.48,https://en.wikipedia.org/wiki/Kongo_Central,"Kongo Central -5.81,13.48",Kongo Central ," -5.81 , 13.48 "," -5.81666667 , 13.48333333","Kongo Central -5.81,13.48",[],
660,Oak Brook,"Oak Brook, Illinois",41.84,-87.95,"https://en.wikipedia.org/wiki/Oak_Brook,_Illinois","Oak Brook, Illinois 41.84,-87.95","Oak Brook, Illinois "," 41.84 , -87.95 "," 41.84 , -87.9531","Oak Brook, Illinois 41.84,-87.95",[],
661,Dongguan,Dongguan,23.03,113.71,https://en.wikipedia.org/wiki/Dongguan,"Dongguan 23.03,113.71",Dongguan ," 23.03 , 113.71 "," 23.01797 , 113.74866","Dongguan 23.03,113.71","[(23.01797, 113.74866)]",0.0
662,Kuwait,Kuwait,29.5,45.75,https://en.wikipedia.org/wiki/Kuwait,"Kuwait 29.5,45.75",Kuwait ," 29.5 , 45.75 "," 29.166667 , 47.6","Kuwait 29.5,45.75","[(29.5, 47.75)]",39.815134386637325
663,Cedar City,"Cedar City, Utah",37.68,-113.07,"https://en.wikipedia.org/wiki/Cedar_City,_Utah","Cedar City, Utah 37.68,-113.07","Cedar City, Utah "," 37.68 , -113.07 "," 37.6825 , -113.07444444444","Cedar City, Utah 37.68,-113.07","[(37.67748, -113.06189)]",1.2378442265653538
664,Christchurch,Christchurch,-43.53,172.62,https://en.wikipedia.org/wiki/Christchurch,"Christchurch -43.53,172.62",Christchurch ," -43.53 , 172.62 "," -43.53 , 172.62027777778","Christchurch -43.53,172.62","[(-43.53333, 172.63333)]",1.1154652598186583
665,Hueytown,"Hueytown, Alabama",33.43,-86.99,"https://en.wikipedia.org/wiki/Hueytown,_Alabama","Hueytown, Alabama 33.43,-86.99","Hueytown, Alabama "," 33.43 , -86.99 "," 33.437709 , -86.997579","Hueytown, Alabama 33.43,-86.99","[(33.45122, -86.99666), (33.45122, -86.99666)]",1.5047745720574326
666,Birmingham,"Birmingham, Alabama",33.52,-86.81,"https://en.wikipedia.org/wiki/Birmingham,_Alabama","Birmingham, Alabama 33.52,-86.81","Birmingham, Alabama "," 33.52 , -86.81 "," 33.52066 , -86.80249","Birmingham, Alabama 33.52,-86.81","[(33.52066, -86.80249), (33.52066, -86.80249)]",0.0
667,Bohol,Bohol,9.9,124.2,https://en.wikipedia.org/wiki/Bohol,"Bohol 9.9,124.2",Bohol ," 9.9 , 124.2 "," 9.8833333333333 , 124.21666666667","Bohol 9.9,124.2","[(11.68028, 124.51667)]",202.48077635226008
668,Mabini,"Mabini, Bohol",9.87,124.52,"https://en.wikipedia.org/wiki/Mabini,_Bohol","Mabini, Bohol 9.87,124.52","Mabini, Bohol "," 9.87 , 124.52 "," 9.8666666666667 , 124.51666666667","Mabini, Bohol 9.87,124.52",[],
669,Ubay,"Ubay, Bohol",10.05,124.47,"https://en.wikipedia.org/wiki/Ubay,_Bohol","Ubay, Bohol 10.05,124.47","Ubay, Bohol "," 10.05 , 124.47 "," 10.056 , 124.47294","Ubay, Bohol 10.05,124.47",[],
670,Stroud,Innisfil,44.3,-79.58,https://en.wikipedia.org/wiki/Innisfil,"Innisfil 44.3,-79.58",Innisfil ," 44.3 , -79.58 "," 44.3 , -79.5833","Innisfil 44.3,-79.58","[(44.32647, -79.61928)]",4.105879875108172
671,Bradford,"Bradford, Ontario",44.11,-79.56,"https://en.wikipedia.org/wiki/Bradford,_Ontario","Bradford, Ontario 44.11,-79.56","Bradford, Ontario "," 44.11 , -79.56 "," 44.1167 , -79.5667","Bradford, Ontario 44.11,-79.56","[(44.11681, -79.56632)]",0.032708303760638
672,Lake Titicaca,Lake Titicaca,-15.75,-69.41,https://en.wikipedia.org/wiki/Lake_Titicaca,"Lake Titicaca -15.75,-69.41",Lake Titicaca ," -15.75 , -69.41 "," -15.75 , -69.416666666667","Lake Titicaca -15.75,-69.41","[(-15.8, -69.4)]",5.838798407248474
674,Bolivia,Bolivia,-16.71,-64.66,https://en.wikipedia.org/wiki/Bolivia,"Bolivia -16.71,-64.66",Bolivia ," -16.71 , -64.66 "," -17.056869611111 , -64.991228611111","Bolivia -16.71,-64.66","[(-17.0, -65.0)]",6.392017123948153
675,Desaguadero,"Desaguadero, Bolivia-Peru",-16.56,-69.03,"https://en.wikipedia.org/wiki/Desaguadero,_Bolivia-Peru","Desaguadero, Bolivia-Peru -16.56,-69.03","Desaguadero, Bolivia-Peru "," -16.56 , -69.03 "," -16.5684 , -69.0315","Desaguadero, Bolivia-Peru -16.56,-69.03",[],
676,Philippi,"Philippi, West Virginia",39.15,-80.04,"https://en.wikipedia.org/wiki/Philippi,_West_Virginia","Philippi, West Virginia 39.15,-80.04","Philippi, West Virginia "," 39.15 , -80.04 "," 39.151666666667 , -80.043333333333","Philippi, West Virginia 39.15,-80.04","[(39.15232, -80.04036)]",0.26648083960469887
677,Toowong,Toowong,-27.48,152.98,https://en.wikipedia.org/wiki/Toowong,"Toowong -27.48,152.98",Toowong ," -27.48 , 152.98 "," -27.487 , 152.984","Toowong -27.48,152.98",[],
678,Chechnya,Chechnya,43.4,45.71,https://en.wikipedia.org/wiki/Chechnya,"Chechnya 43.4,45.71",Chechnya ," 43.4 , 45.71 "," 43.4 , 45.716694444444","Chechnya 43.4,45.71","[(43.25, 45.83333)]",19.162814435853463
679,Piccadilly,Piccadilly,51.50,-0.14,https://en.wikipedia.org/wiki/Piccadilly,"Piccadilly 51.50,-0.14",Piccadilly ," 51.50 , -0.14 "," 51.50698 , -0.14235","Piccadilly 51.50,-0.14","[(52.5803, -1.66546), (52.5803, -1.66546)]",158.40661468110963
680,Muswell Hill,Muswell Hill,51.59,-0.14,https://en.wikipedia.org/wiki/Muswell_Hill,"Muswell Hill 51.59,-0.14",Muswell Hill ," 51.59 , -0.14 "," 51.592 , -0.143","Muswell Hill 51.59,-0.14","[(51.59054, -0.14212)]",0.17335372119921752
681,Grosvenor Square,Grosvenor Square,51.51,-0.15,https://en.wikipedia.org/wiki/Grosvenor_Square,"Grosvenor Square 51.51,-0.15",Grosvenor Square ," 51.51 , -0.15 "," 51.511388888889 , -0.15138888888889","Grosvenor Square 51.51,-0.15",[],
682,Pingliang,Pingliang,35.53,106.68,https://en.wikipedia.org/wiki/Pingliang,"Pingliang 35.53,106.68",Pingliang ," 35.53 , 106.68 "," 35.53917 , 106.68611","Pingliang 35.53,106.68","[(35.53917, 106.68611), (35.53917, 106.68611)]",0.0
